,INGRESO_BRUTO,EDAD,NRO_PAS_PBK,EMP_REP_TC_SF,EMP_REP_PP_SF,MAX_LINEA_TCSF,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TIPO_FLUJO_TC,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,TARGET_XF
6090,-0.7552808333142115,-0.6858957982932128,-0.25525416013212854,-0.5062429864268062,0,-0.42610834097813927,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.174506667,1.0,0.178401212,-0.06370978116984896,-0.063709791730498,-1.0993661520371172,0.0,-0.20274489638876494,1,2,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6091,0.15449646770580244,-0.8681106547744333,-0.25525416013212854,2.6168868221447212,0,1.6582903154561324,4.166666667,-0.376112577476065,0.275,4.49432812571741,2,6.512301012999999,2.363724071,0.224446989,0.22926753820067222,0.2292675268542808,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,-1.472373121354777,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6093,-0.7552808333142115,-0.41257351357138206,-0.25525416013212854,-0.5062429864268062,0,-0.4477268132768509,1.0,-1.0267646214489883,0.333333333,0.018278134323173975,0,1.0,1.0,0.221515932,0.30251186804330255,0.3025118567202084,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-1.472373121354777,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6094,-0.23609575223325116,-0.5947883700526025,-0.25525416013212854,0.2745394657160757,0,-0.48902126678141916,1.833333333,-0.766503803547506,0.333333333,1.137290632171733,1,0.332225914,0.8305647840000001,0.172494216,1.4744211455253873,1.4744211323777212,-1.0993661520371172,0.0,-0.20274489638876494,0,0,-1.472373121354777,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
6095,1.5672987843691573,1.045145338278382,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.6717141130000002,0.456269826,1.2546881559974965,1.2546881432194044,0.8730983981502833,0.833333333,-0.20274489638876494,1,2,0.07618671664696883,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
6098,-0.7552808333142115,-1.1414329394962641,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.333333333,0.8666666670000001,0.194199894,-0.5031757602256307,-0.503175770047132,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6099,0.1995383522234222,-1.2325403677368743,-0.25525416013212854,2.6168868221447212,0,0.44423338242182436,3.666666667,0.6649306917875166,0.705555556,4.49432812571741,2,2.875847557,3.15641805,0.285038881,0.668733517256454,0.6687335051709147,1.2675913081877634,1.0,-1.4506451796104807,1,0,-1.472373121354777,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6100,0.5017659590248554,0.8629304817971614,-2.096205926552695,0.2745394657160757,0,-0.07607673173573619,2.0,-0.766503803547506,0.333333333,1.137290632171733,0,1.163692785,3.93716059,0.347731524,0.22926753820067222,0.2292675268542808,-0.7048732419996371,0.166666667,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1
6101,0.4415955026081878,-0.13925122884955132,-2.096205926552695,-0.5062429864268062,0,-0.4064323597722826,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.401525798,1.405340293,0.313549383,-0.7961530795961519,-0.7961530890713767,-0.7048732419996371,0.166666667,-0.20274489638876494,0,1,-0.1450361173532806,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1
6102,-0.7308688195680206,0.40739334059411014,-0.25525416013212854,-0.5062429864268062,0,-0.274290108557664,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.291534055,0.827498409,0.162752176,-0.7961530795961519,-0.7961530890713767,-1.0993661520371172,0.0,1.6691055284438088,1,2,-0.5874817853537794,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6104,-0.6566012847908766,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,1,-0.4695922264075198,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.6912423059999999,1.007274762,0.344802626,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,-0.20274489638876494,1,0,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6106,-0.7463412226465923,0.40739334059411014,-2.096205926552695,0.2745394657160757,0,-0.2412545457540094,2.0,0.14440905676533444,0.916666667,1.137290632171733,2,2.621231979,4.390563565,0.60105923,0.37575619788593284,0.37575618658613624,0.8730983981502833,0.833333333,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
6107,4.912776161135875,0.7718230535565511,-0.25525416013212854,0.2745394657160757,0,-0.36100846091725747,2.0,-1.0267646214489883,0.166666667,1.137290632171733,1,0.141784821,1.695857659,0.191382982,-0.13695411101247926,-0.13695412159642562,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6109,1.9369173023572581,1.2273601947596025,-0.25525416013212854,-0.5062429864268062,0,0.28731445910446485,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,1.114683816,2.658092176,0.265112682,0.00953454867278134,0.009534537695963791,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6110,-0.5943678412970662,1.045145338278382,-0.25525416013212854,-0.5062429864268062,0,-0.07607673173573619,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,3.048780488,0.81300813,0.1485276569999999,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6113,-0.6937350521794486,-0.04814380060894107,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.595592615,0.8338296609999999,0.11538814,0.5222448575711934,0.5222448458785255,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6115,2.3914621216877414,-1.2325403677368743,1.5856976062884378,0.2745394657160757,0,-0.4064323597722826,1.333333333,-0.376112577476065,0.916666667,1.137290632171733,2,0.187758167,0.75103267,0.555904535,1.0349551664696055,1.0349551540610873,-0.7048732419996371,0.166666667,-0.20274489638876494,1,0,0.29740955064721825,1,0,0,0,1,1,0,1,0,0,0,0.0,1,1
6117,-0.7463412226465923,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,2,-0.48902126678141916,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.655307995,0.851900393,0.144731019,0.22926753820067222,0.2292675268542808,-1.0993661520371172,0.0,0.42120524522209296,0,1,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6120,-0.04286262934086725,0.49850076883472044,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.17581187,0.184514195,-0.8693974094387822,-0.8693974189373044,-0.7048732419996371,0.166666667,-0.20274489638876494,0,1,-0.5874817853537794,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
6121,-0.7552808333142115,-1.2325403677368743,-0.25525416013212854,1.0553219178589575,0,-0.3692673516181711,2.5,0.4046698746668167,0.8888888890000001,2.2563031300202923,2,1.6333333330000002,0.8666666670000001,0.3157332,0.668733517256454,0.6687335051709147,-1.0993661520371172,0.0,1.6691055284438088,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6123,-0.3526545220918244,-1.3236477959774846,1.5856976062884378,-0.5062429864268062,1,-0.4064323597722826,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.748783227,1.834518907,0.395968011,0.7419778470990843,0.7419778350368424,-1.0993661520371172,0.0,-0.20274489638876494,0,2,1.6247465546487148,1,0,0,0,0,1,1,1,0,0,0,0.0,1,1
6125,0.15449646770580244,-0.13925122884955132,-0.25525416013212854,0.2745394657160757,2,-0.0918413023056402,2.0,0.14440905676533444,0.916666667,1.137290632171733,2,1.401138447,1.591895803,0.392020051,-0.2834427706977399,-0.283442780888815,-0.310380331962157,0.333333333,-0.20274489638876494,1,1,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6126,-0.6528191418161147,-0.5036809418119923,-0.25525416013212854,1.0553219178589575,0,0.12213664508619164,2.5,0.5348002828367756,0.916666667,2.2563031300202923,3,4.67185762,1.001112347,0.250344265,1.3279324858401267,1.3279324726458657,0.8730983981502833,0.833333333,-0.20274489638876494,0,1,0.29740955064721825,1,0,0,0,1,0,0,0,0,0,0,0.0,1,1
6127,3.412640724873471,-0.04814380060894107,-2.096205926552695,-0.5062429864268062,0,0.11387775438527799,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.609308472,2.584055205,0.322523549,0.9617108366269752,0.9617108241951595,-0.310380331962157,0.333333333,-1.4506451796104807,1,0,0.29740955064721825,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1
6130,-0.39941556250706317,1.500682479481433,1.5856976062884378,-0.5062429864268062,0,-0.5137979388841601,1.0,-0.766503803547506,0.666666667,0.018278134323173975,0,0.276134122,0.986193294,0.275919737,-0.06370978116984896,-0.063709791730498,0.08411257807532314,0.5,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,1,1,0,0,0,0,0,0,0.0,1,1
6131,-0.7552808333142115,1.3184676230002126,-0.25525416013212854,-0.5062429864268062,0,-0.3899145783704553,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.466666667,1.666666667,0.307382559,-0.8693974094387822,-0.8693974189373044,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6133,1.4318292996367743,-0.5947883700526025,1.5856976062884378,1.0553219178589575,1,-0.14214785734304547,2.333333333,0.5348002828367756,1.0,2.2563031300202923,3,0.661493449,3.040325658,0.318220237,0.37575619788593284,0.37575618658613624,-1.0993661520371172,0.0,-0.20274489638876494,1,0,1.4035237206484654,0,0,1,0,0,1,0,1,0,0,0,0.0,1,1
6135,-0.33099315778182403,1.2273601947596025,-0.25525416013212854,0.2745394657160757,1,-0.22369366645665667,2.0,0.2745394657160757,1.0,1.137290632171733,2,1.540830285,0.84125823,0.272220629,0.22926753820067222,0.2292675268542808,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6136,-0.7054253122832583,1.500682479481433,-0.25525416013212854,-0.5062429864268062,0,-0.48076237608050554,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.668693009,0.85106383,0.100137617,0.22926753820067222,0.2292675268542808,-0.7048732419996371,0.166666667,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6137,-0.35609283388706253,0.1340710558722794,-0.25525416013212854,-0.5062429864268062,1,-0.23299565505309572,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,1.540774145,1.766253288,0.533230154,0.668733517256454,0.6687335051709147,0.08411257807532314,0.5,-0.20274489638876494,0,0,2.0671922226492137,0,0,0,0,1,0,0,1,0,0,0,0.0,1,1
6138,4.351987507332534,0.9540379100377716,-0.25525416013212854,1.0553219178589575,1,0.3015197511100363,3.166666667,0.14440905676533444,0.583333333,2.2563031300202923,1,0.646447352,1.699889935,0.383749751,0.5222448575711934,0.5222448458785255,-1.0993661520371172,0.0,-0.20274489638876494,0,1,-0.1450361173532806,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6139,-0.2543188047480133,0.04296362763166917,-0.25525416013212854,0.2745394657160757,0,-0.29080788995949136,2.0,0.2745394657160757,1.0,1.137290632171733,2,1.149814001,1.149814001,0.312039288,0.22926753820067222,0.2292675268542808,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6140,-0.50187725400516,-0.5036809418119923,1.5856976062884378,0.2745394657160757,1,-0.49728015748233284,1.5,-0.2459821693061065,0.916666667,1.137290632171733,1,0.402324542,1.832811802,0.539350006,1.108199496312236,1.1081994834875486,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,1,0,0,1,0,1,0,0,0,0.0,1,1
6141,0.5103617385129507,0.5896081970753306,-0.25525416013212854,0.2745394657160757,0,-0.37339679696862793,2.0,-1.2870254385696882,0.0,1.137290632171733,0,0.463231036,2.354757769,0.371120582,-0.576420090068261,-0.5764200999130596,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6143,-0.6792941426394484,0.3162859123534999,-0.25525416013212854,-0.5062429864268062,1,-0.4394679225759372,1.833333333,-0.766503803547506,0.333333333,0.018278134323173975,0,0.92969204,2.149912841,0.478313365,-0.42993143038300047,-0.42993144062067024,0.08411257807532314,0.5,-0.20274489638876494,1,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6144,-0.6937350521794486,0.40739334059411014,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.012507445,0.058511132,0.30251186804330255,0.3025118567202084,-1.0993661520371172,0.0,-0.20274489638876494,1,1,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
6146,-0.7552808333142115,-1.505862652458705,-0.25525416013212854,-0.5062429864268062,0,-0.517927384234617,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.433333333,0.8666666670000001,0.249270765,-0.2834427706977399,-0.283442780888815,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6150,-0.7552808333142115,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,0,-0.20821898295035474,1.166666667,-0.376112577476065,1.0,1.137290632171733,2,2.933333333,1.0,0.450905447,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6151,-0.3550613403484911,0.8629304817971614,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.839339339,0.349666978,0.8884665067843449,0.8884664943292316,0.4786054881128033,0.666666667,-0.20274489638876494,1,0,1.4035237206484654,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1
6152,-0.7552808333142115,-1.3236477959774846,-0.25525416013212854,1.8361043700018393,1,-0.3651379062677143,4.0,1.8361043700018393,1.0,3.3753156278688516,4,1.666666667,0.8666666670000001,0.441574478,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,0.42120524522209296,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6153,-0.5727064769870659,-0.5947883700526025,-0.25525416013212854,2.6168868221447212,1,-0.07607673173573619,5.0,-0.5062429864268062,0.2,4.49432812571741,1,2.954209749,2.117183653,0.243560721,-0.06370978116984896,-0.063709791730498,-0.310380331962157,0.333333333,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6156,1.6560072286863015,-0.6858957982932128,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.66803712,0.091021093,0.22926753820067222,0.2292675268542808,-1.0993661520371172,0.0,-0.20274489638876494,1,1,1.6247465546487148,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1
6158,-0.7319003131065921,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,0,-0.47250348537959186,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.765306122,1.020408163,0.448252608,-0.7229087497535216,-0.722908759205449,-1.0993661520371172,0.0,-1.4506451796104807,0,0,0.5186323846474676,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
6159,0.7919594745429551,-0.04814380060894107,-0.25525416013212854,1.0553219178589575,0,1.447688602582834,2.833333333,0.6649306917875166,0.8888888890000001,2.2563031300202923,3,4.075,2.366666667,0.404753589,-0.9426417392814125,-0.9426417483637659,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,1,0,0,0,0,1,0,0,0,0.0,1,1
6163,-0.7143649229508776,1.2273601947596025,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.050030883,0.319481239,-0.576420090068261,-0.5764200999130596,1.2675913081877634,1.0,-0.20274489638876494,0,1,2.288415056649463,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
6169,-0.7257113518751634,1.3184676230002126,-0.25525416013212854,0.2745394657160757,0,-0.4477268132768509,1.5,-0.8966342124982472,0.25,1.137290632171733,1,0.945775536,1.261034048,0.426904393,-0.35668710054037017,-0.35668711075474263,1.2675913081877634,1.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
6173,0.5392435575929512,-1.3236477959774846,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.778727445,0.389240678,0.7419778470990843,0.7419778350368424,-1.0993661520371172,0.0,-0.20274489638876494,1,0,1.4035237206484654,0,0,0,0,0,1,0,1,0,0,0,0.0,1,0
6185,-0.045613278777057766,1.2273601947596025,-0.25525416013212854,-0.5062429864268062,0,-0.5055390481832465,1.333333333,-1.2870254385696882,0.0,0.018278134323173975,0,0.224466891,1.964085297,0.520055971,1.6209098052106479,1.6209097916701105,1.2675913081877634,1.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
6195,-0.5658298533965895,-1.2325403677368743,-0.25525416013212854,1.8361043700018393,0,-0.32384345276314597,4.0,0.6649306917875166,0.625,3.3753156278688516,1,1.462701121,0.975134081,0.021015901,2.7195747528501024,2.7195747374616954,1.2675913081877634,1.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6203,-0.5228509559561128,0.7718230535565511,1.5856976062884378,-0.5062429864268062,0,-0.32384345276314597,1.0,-0.8966342124982472,0.5,0.018278134323173975,1,1.378676471,1.011029412,0.260354961,1.5476654753680177,1.5476654618041827,0.8730983981502833,0.833333333,-0.20274489638876494,1,2,0.29740955064721825,1,0,0,0,0,1,1,0,0,0,0,0.0,1,0
6210,-0.6731051814080198,1.045145338278382,-0.25525416013212854,0.2745394657160757,0,-0.48076237608050554,2.0,-1.2870254385696882,0.0,1.137290632171733,0,0.632547441,2.185163887,0.138708891,0.44900052772856314,0.4490005160125976,0.8730983981502833,0.833333333,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
6211,-0.4179824462013492,0.40739334059411014,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.007658202,0.0175821,1.0349551664696055,1.0349551540610873,1.2675913081877634,1.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
6213,-0.6937350521794486,-0.3214660853307718,-0.25525416013212854,-0.5062429864268062,1,-0.5036097713155131,1.166666667,-0.376112577476065,1.0,0.018278134323173975,1,0.490387135,0.8338296609999999,0.053575872,1.108199496312236,1.1081994834875486,0.4786054881128033,0.666666667,2.2930556700546667,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6217,-0.56858050283278,-1.2325403677368743,-0.25525416013212854,1.0553219178589575,1,0.24602000559989654,3.0,0.5348002828367756,0.7777777779999999,2.2563031300202923,3,4.845814978,0.978952521,0.295753322,0.5954891874138237,0.5954891757444533,0.8730983981502833,0.833333333,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6218,-0.726399014234211,-0.9592180830150435,-0.25525416013212854,0.2745394657160757,0,-0.4642445946786782,2.0,-1.2870254385696882,0.0,1.137290632171733,0,0.820707071,0.820707071,0.063007151,-1.2356190586519338,-1.2356190673880108,-1.0993661520371172,0.0,1.6691055284438088,0,0,-0.36625895135353,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6220,-0.7257113518751634,0.9540379100377716,1.5856976062884378,-0.5062429864268062,0,0.48552783592639265,1.5,-1.2870254385696882,0.0,0.018278134323173975,0,8.070617907,2.143757881,0.296487738,0.5222448575711934,0.5222448458785255,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,-2.1360416233555255,1,0,0,0,1,0,1,0,0,0,0,0.0,1,0
6221,-0.13844769724848777,0.1340710558722794,-0.25525416013212854,0.2745394657160757,0,0.5681167429355293,2.0,0.2745394657160757,1.0,1.137290632171733,2,4.189435337,2.125075896,0.263825675,-0.06370978116984896,-0.063709791730498,0.8730983981502833,0.833333333,-1.4506451796104807,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6222,1.8234530131143993,-0.41257351357138206,-0.25525416013212854,1.0553219178589575,0,3.0540428439105414,2.666666667,-0.766503803547506,0.25,2.2563031300202923,0,4.8777777780000005,3.0333333330000003,0.212949319,2.2068644439516905,2.2068644292791335,1.2675913081877634,1.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
6224,-0.7552808333142115,0.5896081970753306,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.818555967283959,0.6,0.018278134323173975,1,0.333333333,0.8666666670000001,0.047772604,0.5222448575711934,0.5222448458785255,1.2675913081877634,1.0,1.6691055284438088,1,2,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
6228,0.12974062278008777,-0.6858957982932128,-0.25525416013212854,0.2745394657160757,0,-0.48902126678141916,2.0,-1.2870254385696882,0.0,1.137290632171733,0,0.245459008,1.963672067,0.154895908,1.5476654753680177,1.5476654618041827,1.2675913081877634,1.0,-1.4506451796104807,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
6239,-0.7463412226465923,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,1,-0.2660312178567504,1.5,-0.2459821693061065,0.916666667,1.137290632171733,2,2.424639581,1.048492792,0.281801233,0.7419778470990843,0.7419778350368424,1.2675913081877634,1.0,-0.20274489638876494,0,2,-2.1360416233555255,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6244,0.6685240810939056,0.49850076883472044,-0.25525416013212854,2.6168868221447212,0,0.5937193041083616,5.0,1.0553219178589575,0.6,4.49432812571741,3,2.501329551,2.35773799,0.458092421,2.13362011410906,2.133620099852673,0.8730983981502833,0.833333333,-1.4506451796104807,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
6252,-0.7012993381289726,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,1,0.36247036448277914,2.0,-1.2870254385696882,0.0,1.137290632171733,0,6.825588412999999,2.172601086,0.539988151,0.9617108366269752,0.9617108241951595,1.2675913081877634,1.0,-1.4506451796104807,1,1,2.0671922226492137,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
