MES_CORTE,ID,LINEA_TC,TIPO_FLUJO_TC,INGRESO_BRUTO,EDAD,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,NRO_PAS_PBK,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,EMP_REP_TC_SF,EMP_REP_PP_SF,EMP_REP_CONV_SF,EMP_REP_VEH_SF,EMP_REP_HIP_SF,SALDO_TC_SF,SALDO_PP_SF,SALDO_CONV_SF,SALDO_VEH_SF,SALDO_HIP_SF,SALDO_TCSF_UU6,MAX_SALDO_TCSF_U6,MIN_SALDO_TCSF_U6,MAX_LINEA_TCSF,MIN_LINEA_TCSF,LINEA_TOT_TCSF,MAX_SALTC_SF_UM,MIN_SALTC_SF_UM,SALDO_SF_UM,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,IND_DEU_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,RECENCIA_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TARGET_XF
201603,85814357,900,REG1,1132,31,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.8,2660.8,2660.8,0.0,0.0,0.0,1.0,0.0,0.0,1,0,2.350530035,0.795053004,0.0,0.090536184,33.0,5.5,0.0,6,1.0,0
201603,80893841,1000,REG1,1360,36,F,INDEPENDIENTE,PUNO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.114587776,36.0,6.0,0.0,5,0.833333333,0
201603,64205457,3300,FAST1,1736,59,M,DEPENDIENTE,TUMBES,0,0,0,0,0,1,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0.0,4701.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.900921659,2.708116359,0.230729617,38.0,6.333333333,0.0,6,1.0,0
201603,90627729,700,REG1,0,28,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.091628803,15.0,2.5,0.0,0,0.0,0
201603,93000315,1000,REG2,840,26,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.19047619,0.0,0.048505001,,,,0,0.0,0
201603,18866605,700,FAST,0,47,F,INDEPENDIENTE,LIMA,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.13377743,19.0,3.166666667,0.0,6,1.0,0
201603,95761687,700,REG1,0,23,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.097032433,8.0,1.333333333,0.0,1,0.166666667,0
201603,91579075,700,REG1,0,27,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.099460567,18.0,3.0,0.0,2,0.333333333,0
201603,36090977,1000,REG1,1392,52,M,INDEPENDIENTE,LA LIBERTAD,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.718390805,0.0,0.0,22.0,3.666666667,0.0,6,1.0,0
201603,18772201,1065,FAST,0,46,M,INDEPENDIENTE,UCAYALI,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,6,1.0,0
201603,140425769,1000,REG2,1360,27,F,INDEPENDIENTE,ICA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.16982117,31.0,5.166666667,0.0,6,1.0,0
201603,12252323,1000,REG1,943,57,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,1,0,0,0,0.0,291.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.001060445,1.060445387,0.308907741,0.261564853,16.0,2.666666667,0.0,6,1.0,0
201603,81860487,3029,FAST,0,34,M,DEPENDIENTE,LA LIBERTAD,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.164401357,35.0,5.833333333,0.0,6,1.0,0
201603,80318261,700,REG1,0,38,F,INDEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.107249205,22.0,3.666666667,0.0,6,1.0,0
201603,16296729,700,FAST,0,63,F,DEPENDIENTE,LIMA,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.40116815,15.0,2.5,0.0,4,0.666666667,0
201603,85577279,15500,100APRO,6570,31,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,2,0,0,0,0,1543.13,0.0,0.0,0.0,0.0,3742.66,3742.66,3742.66,39000.0,1220.0,40220.0,1543.13,0.0,1543.13,2.0,1.0,0.5,2,1,5.936073059,2.359208524,0.23487519,0.514425581,44.0,7.333333333,0.0,6,1.0,0
201603,86020945,5900,FAST1,4981,48,F,INDEPENDIENTE,ICA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.184501104,0.0,0.142432392,38.0,6.333333333,0.0,6,1.0,0
201603,33379245,18300,100APRO,4651,45,F,DEPENDIENTE,LAMBAYEQUE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,0,1126.15,0.0,0.0,0.0,94368.00861,1743.575,1743.575,1743.575,8600.0,8600.0,8600.0,1126.15,1126.15,1126.15,1.0,1.0,1.0,1,1,1.849064717,3.934637712,20.53196272,0.327113308,40.0,6.666666667,0.0,6,1.0,0
201603,92727653,1700,REG1,1017,25,M,DEPENDIENTE,ANCASH,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,3080.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.6715830880000002,3.028987217,0.0,16.0,2.666666667,0.0,4,0.666666667,0
201603,92417529,1000,FAST,0,26,M,INDEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03170128,,,,0,0.0,0
201603,94325873,700,REG1,0,23,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.174560558,12.0,2.0,0.0,6,1.0,0
201603,88317083,700,REG1,0,34,M,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.087342196,19.0,3.166666667,0.0,6,1.0,0
201603,86201069,1108,REG1,0,30,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.0,3.333333333,0.0,6,1.0,0
201603,91708393,1217,REG1,0,28,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.048099971,26.0,4.333333333,0.0,6,1.0,0
201603,92244143,1100,FAST1,1269,26,M,INDEPENDIENTE,ICA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,1,0,0,0,311.48,1342.7,0.0,0.0,0.0,198.0483333,198.0483333,198.0483333,900.0,900.0,900.0,311.48,311.48,311.48,1.0,1.0,1.0,1,1,0.709219858,0.8668242709999999,1.303530339,0.125459374,13.0,2.166666667,1.0,5,0.833333333,0
201603,80129115,3700,REG1,4800,37,M,DEPENDIENTE,LIMA,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,2118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.770833333,0.44140625,0.197778532,36.0,6.0,0.0,6,1.0,0
201603,94758671,1148,REG1,0,24,M,DEPENDIENTE,CALLAO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.091021093,21.0,3.5,0.0,6,1.0,0
201603,80392549,700,REG1,0,38,M,MIXTO,APURIMAC,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.0,3.333333333,0.0,6,1.0,0
201603,15154257,7400,FAST1,3783,64,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,3,0,0,0,0,8094.2,0.0,0.0,0.0,0.0,36731.55167,36731.55167,36731.55167,93081.0,4900.0,107981.0,6848.0,0.0,8094.2,3.0,2.0,0.666666667,3,2,24.60507534,1.956119482,2.139624637,0.190194655,8.0,1.333333333,2.0,0,0.0,0
201603,33533819,700,FAST,0,53,F,INDEPENDIENTE,LAMBAYEQUE,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.291282378,17.0,2.833333333,0.0,6,1.0,0
201603,15076603,1300,FAST2,1517,61,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,2,0,0,0,0,4035.05,0.0,0.0,0.0,0.0,3025.636667,3362.11,2689.163333,3000.0,1400.0,4400.0,2738.81,1296.24,4035.05,1.666666667,1.666666667,1.0,2,2,1.977587343,0.856954515,2.659887937,0.357138026,31.0,5.166666667,0.0,6,1.0,0
201603,59395713,2300,REG1,2705,40,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.850277264,0.0,0.383768013,11.0,1.833333333,2.0,0,0.0,0
201603,88326911,15800,100APRO,4007,29,F,MIXTO,AREQUIPA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,3,0,0,0,0,417.03,0.0,0.0,0.0,0.0,423.2922222,443.92333330000014,382.03,10000.0,1000.0,15000.0,417.03,0.0,417.03,2.333333333,1.0,0.444444444,3,1,2.495632643,3.943099576,0.104075368,0.456269826,38.0,6.333333333,0.0,6,1.0,0
201603,36077315,1108,FAST,0,50,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.0,2.833333333,0.0,6,1.0,0
201603,17073681,32300,100APRO,8513,51,F,MIXTO,LIMA,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,3,0,0,0,0,1067.0,17756.22,0.0,0.0,0.0,1503.103333,1503.103333,1503.103333,6050.0,400.0,12250.0,1067.0,0.0,1067.0,3.0,1.166666667,0.388888889,3,1,0.7106777870000001,3.79419711,2.211114766,0.415132382,24.0,4.0,0.0,6,1.0,0
201603,95235825,700,REG1,0,26,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.090784376,26.0,4.333333333,0.0,6,1.0,0
201603,95110179,900,REG1,1132,25,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,590.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.795053004,0.52159894,0.0,34.0,5.666666667,0.0,6,1.0,0
201603,160327625,6900,FAST1,3252,36,M,DEPENDIENTE,ANCASH,0,0,0,1,1,0,0,2,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15100.0,15100.0,15100.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,4.643296433,2.121771218,0.0,0.288030679,28.0,4.666666667,0.0,0,0.0,0
201603,13251651,17700,FAST1,7775,65,F,DEPENDIENTE,LIMA,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,265.7083333,265.7083333,265.7083333,36500.0,11400.0,63900.0,0.0,0.0,0.0,3.0,0.833333333,0.27777777800000003,3,0,4.694533762,2.276527331,0.0,0.026163155,43.0,7.166666667,0.0,6,1.0,0
201603,21580185,1108,FAST,0,52,F,INDEPENDIENTE,LIMA,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.015290716,20.0,3.333333333,0.0,6,1.0,0
201603,90516761,1900,FAST1,1269,27,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,2,0,0,0,0,973.33,0.0,0.0,0.0,0.0,1226.481667,1226.481667,1226.481667,2994.4,1714.0,4708.4,650.36,322.97,973.33,2.0,1.666666667,0.833333333,2,2,2.35965327,1.497241923,0.7670055159999999,0.054268897,28.0,4.666666667,0.0,2,0.333333333,0
201603,21070053,700,FAST,0,57,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.152154333,15.0,2.5,1.0,5,0.833333333,0
201603,32926353,1000,REG1,1172,61,F,INDEPENDIENTE,LAMBAYEQUE,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.853242321,0.0,0.2244478,13.0,2.166666667,0.0,6,1.0,0
201603,141825367,700,REG1,0,24,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.0,3.666666667,0.0,6,1.0,0
201603,96166131,700,REG1,0,23,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.503704222,7.0,1.166666667,0.0,1,0.166666667,0
201603,80694191,18000,FAST1,8652,36,M,MIXTO,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,4,1,0,0,1,10299.84,51651.8,0.0,0.0,242515.0,11326.18667,11326.18667,11326.18667,15000.0,2000.0,35050.0,10299.84,0.0,10299.84,4.0,1.0,0.25,4,1,1.73370319,2.080443828,35.190319,0.427597931,39.0,6.5,0.0,2,0.333333333,0
201603,18302685,47500,100APRO,12837,48,M,MIXTO,CAJAMARCA,1,0,1,0,0,1,1,3,0,0,0,0,0.0,1,3,0,0,0,0,10387.31,0.0,0.0,0.0,0.0,10577.83333,10577.83333,10577.83333,58750.0,11400.0,91150.0,10387.31,0.0,10387.31,3.0,1.0,0.333333333,3,1,4.576614473999999,3.700241489,0.8091695879999999,0.291931001,56.0,9.333333332999999,0.0,6,1.0,0
201603,15447801,2800,REG1,3572,62,F,INDEPENDIENTE,LIMA,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.78387458,0.0,0.5379752879999999,22.0,3.666666667,0.0,6,1.0,0
201603,13929743,700,FAST,0,67,F,INDEPENDIENTE,LIMA,0,1,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.047196554,9.0,1.5,0.0,6,1.0,0
201603,88859933,15600,FAST1,6622,28,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,6200.0,6200.0,0.0,0.0,0.0,1.666666667,0.0,0.0,1,0,0.936273029,2.355783751,0.0,0.376774459,24.0,4.0,0.0,1,0.166666667,0
201603,13495123,5700,100APRO,3198,52,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,4,0,0,0,0,2563.85,0.0,0.0,0.0,0.0,3394.245,3394.245,3394.245,9312.8,4300.0,24312.8,1426.24,0.0,2563.85,4.0,3.0,0.75,4,3,2.912070044,1.782363977,0.80170419,0.515819486,33.0,5.5,0.0,6,1.0,0
201603,81099025,2900,REG1,3684,36,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,2,1,0,0,0,17297.92,5697.22,0.0,0.0,0.0,17211.783330000002,17211.783330000002,17211.783330000002,20600.0,1.0,20601.0,17297.92,0.0,17297.92,2.0,1.0,0.5,2,1,5.5917481,0.7871878390000001,6.24189468,0.252139442,57.0,9.5,0.0,6,1.0,0
201603,19791665,4579,FAST,0,42,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.053116297,35.0,5.833333333,0.0,6,1.0,0
201603,13333327,2800,REG1,3294,45,M,MIXTO,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,2,0,0,0,0,6062.73,0.0,0.0,0.0,0.0,5827.491667,5827.491667,5827.491667,3100.0,3100.0,6200.0,3098.22,2964.51,6062.73,2.0,2.0,1.0,2,2,0.941105039,0.8500303579999999,1.840537341,0.090561501,37.0,6.166666667,0.0,6,1.0,0
201603,93742243,700,REG1,0,24,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.047196554,12.0,2.0,0.0,6,1.0,0
201603,35956967,700,FAST,0,69,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.229535897,11.0,1.833333333,0.0,6,1.0,0
201603,90028319,5000,FAST,0,28,F,MIXTO,LIMA,1,0,1,0,0,1,1,3,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.517828353,32.0,5.333333333,0.0,5,0.833333333,0
201603,86897775,9800,FAST1,2325,33,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,1,0,0,0,0.0,1,1,0,0,0,0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,4050.0,4050.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1.741935484,4.215053763,0.258064516,0.08554288,49.0,8.166666667000001,0.0,6,1.0,0
201603,51690379,1108,REG1,0,38,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.087024136,20.0,3.333333333,0.0,6,1.0,0
201603,92681375,1000,FAST,1360,25,M,INDEPENDIENTE,UCAYALI,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.218733776,11.0,1.833333333,0.0,0,0.0,0
201603,83111215,1592,REG1,0,34,M,DEPENDIENTE,PUNO,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.263553908,22.0,3.666666667,0.0,4,0.666666667,0
201603,40151923,1000,REG2,1268,39,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.788643533,0.0,0.261478874,30.0,5.0,0.0,6,1.0,0
201603,33100701,2500,FAST1,2470,57,M,INDEPENDIENTE,TUMBES,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,1124.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.012145749,0.455425101,0.0,24.0,4.0,0.0,3,0.5,0
201603,19731653,1200,FAST1,1418,39,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,3350.0,3350.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,2.36248237,0.846262341,0.0,0.048614731,26.0,4.333333333,0.0,6,1.0,0
201603,88526597,1600,100APRO,1586,28,M,MIXTO,CAJAMARCA,1,0,0,0,0,0,1,1,0,0,0,0,0.0,1,3,0,0,0,0,1401.83,0.0,0.0,0.0,0.0,729.4646667000002,1401.83,393.282,7000.0,3658.6,15358.6,1401.83,0.0,1401.83,3.0,1.0,0.333333333,3,1,4.413619168,1.008827238,0.88387768,0.328751245,25.0,4.166666667,0.0,6,1.0,0
201603,20419051,700,REG1,0,44,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.136076205,22.0,3.666666667,0.0,6,1.0,0
201603,88791193,1000,REG1,1268,31,M,INDEPENDIENTE,CUSCO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.788643533,0.0,0.092614413,33.0,5.5,0.0,6,1.0,0
201603,38049855,7100,FAST1,3626,50,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,1,0,0,0,0.0,386.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.95808053,0.10653337,0.056539352,24.0,4.0,0.0,3,0.5,0
201603,4768513,1000,REG1,1406,56,F,INDEPENDIENTE,PUNO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.711237553,0.0,0.041871681,28.0,4.666666667,0.0,6,1.0,0
